iso3c,year,E_total,E_efpv,region,subregion,income_group,SEI,SIDS,lf_part_pct,GreenPotShare,GreenPotSharew,country,gdp_const,gdppc_const,gov_exp_pctgdp,lf_participation,exports_const,imports_const,access_electricity,va_agriculture,va_industry,va_services,adj_savings,gdppc_growth,educ_secondary_complete,pop_0_14_pct,pop_65plus_pct,age_dependency_ratio,urban_pop_pct,fuel_exports_pct_exports,nat_resource_rents_pctgdp,gross_capital_const,gross_capital_pctgdp,hc,rnna,democracy,PR,CL,vulnerability,dge,mimic,gini,va_complete,va_total,hhi_va,open_pct,ays,self_emp_pct,gross_savings_pct,DeltaY,deltalnK,DeltaLnL,DeltaLnGDPpc,LnGDPpc
NAM,2018,722.712,296.04300000000006,1,15,4,1,1,58.879,0.40962790157075024,0.241184812165842,Namibia,11341464002.1253,4400.47537705743,35.0992328749854,58.879,4715939500.58587,6633985588.96962,52.3,823965136.876713,3063915358.58666,6586940433.69404,7.70934961572507,-1.70342664632669,NA,36.8285702257747,3.56049185076086,67.7544912713027,50.032,0.578722935645166,1.26282912430688,1817704392.46761,14.9163471003735,2.2381677627563477,73824.078125,5.5,5,6,0.470862614963901,24.870925903320312,29.35808563232422,0.637,TRUE,10474820929.157413,0.4871797978314787,100.07460313261677,7.1405683,37.5514593493924,4.96790683561979,2.1800825248163846e-4,-0.31994375046949486,-0.026381713040202648,-0.05485936080826903,8.389467854310752
PAK,2018,59793.793,25444.132,3,13,3,1,1,50.994,0.4255313256344183,0.21699544419401526,Pakistan,354390697428.203,1561.68169819559,NA,50.994,34227080893.4171,81367695460.5233,93.4,74391942660.3056,71197850804.6699,185762514357.172,6.54753815087781,4.44201942237108,8.94999980926514,38.2979161633197,3.93281543027845,73.1024168008764,36.666,2.13426606062679,1.24123933516406,61025467953.128,17.0682914767895,1.77277934551239,1630150,3,3,3,0.50875178344508,32.2291259765625,33.838897705078125,0.344,TRUE,331352307822.1475,0.41086819177864886,32.61789239751674,4.77032,57.0428814961828,6.60583452688339,0.10307099102875483,0.16556211939698784,-0.013401579671390884,0.07269284366441209,7.3535185312701
PER,2018,17792.099,8388.340000000002,2,5,4,1,1,77.179,0.47146432807056676,0.3638714537615827,Peru,210305376512.78,6593.14437459526,19.8892517491084,77.179,50780292042.6907,51026064262.1849,95.2,15358648696.559,63020288834.5815,114466169486.541,10.3859868284459,2.1018453903506,54.2000007629395,26.3792882617581,8.50395140434384,53.5702959648924,77.907,8.8875264253518,5.95602611154103,45740022676.7684,21.3111751422932,2.820683479309082,1375363.125,5.5,6,5,0.419277198192418,44.94655990600586,55.712890625,0.444,TRUE,192845107017.68152,0.4654558963516046,48.40882244334297,9.7558,53.264505301115,23.0640743150516,0.03892597108038487,0.05062747307114179,0.0023739268486044907,0.020800613361506848,8.793785657037539
PRT,2018,4866.667,3104.7820000000006,4,14,1,1,1,58.952,0.6379688604130919,0.3760954025907259,Portugal,215937375267.637,20997.7744915886,39.2823047343675,58.952,95864439001.339,94812127047.7902,100,3984457174.01601,43170510823.3324,139839275661.55,4.48937071053944,3.11123556705597,37.0800018310547,13.7175842801694,21.9323930135851,55.4000956836287,65.211,6.89396581089387,0.240667367524237,39288744614.9082,18.5247214985093,2.495448589324951,2581924,7,7,7,0.324729297028591,22.531801223754883,21.299150466918945,0.321,TRUE,186994243658.89838,0.6129975580076749,88.30178926311434,9.14471,16.6378964789139,19.1441871483734,0.02903713625777371,0.0773522818831438,0.0021226202792092863,0.0306381764692496,9.952171734498625
PSE,2018,955.76,701.379,3,16,3,1,1,43.452,0.7338442705281661,0.3188700124298987,Palestine State of,15616200000,3417.79440837962,24.6173065578854,43.452,2578700000,8256800000,100,1091100000,2977400000,9249000000,NA,-1.30481419195327,42.5999984741211,39.6498159760895,3.4276431178253,75.6773580843112,76.164,0.0718070742204247,0,4260300000,28.3265546858681,NA,123741.3125,NA,NA,NA,NA,NA,NA,0.381,TRUE,13317500000,0.5390261136150426,69.38627835196783,9.52406,30.2615629814022,-10.8800363712323,0.012196098098677055,0.022167226264734552,-0.012623658305685126,-0.013134016745874888,8.136750712182334
RWA,2018,3910.862,1265.9099999999999,1,15,2,1,1,60.378,0.323690787350717,0.1954380235866159,Rwanda,10209915630.628,817.57838732716,18.6862551605661,60.378,2008733228.21719,3353721400.89909,38,2360418823.79337,1753861453.42082,5274240589.1581,-2.79897962861479,6.03177996523696,9.85999965667725,40.1229508721816,3.24675392272707,76.5839285100698,17.211,0.315761583690096,4.71387568610559,2264226239.04747,22.3221933243073,1.877175450325012,44456.55078125,2,2,2,0.570799431872175,27.9935359954834,35.450809478759766,0.491,TRUE,9388520866.37229,0.4136990237705417,52.522026852306524,4.33497,43.2444748573526,8.75408892758698,0.0817317471437704,0.042574994104693786,-0.0013737288963433514,0.05856867418244249,6.706346784813307
SLE,2018,2569.959,1098.4990000000003,1,15,2,1,1,53.912,0.42743833656490254,0.23044055600887028,Sierra Leone,7594210994.17229,1005.24821808651,NA,53.912,798316722.394493,2331848053.71732,26.1,2818255032.39134,221501378.120593,1659932236.96894,-18.5825273289224,1.07235677719311,14.8278369903564,40.6049231438006,3.12991631680085,77.7298523709784,42.055,0.143317650742994,8.55532841443589,495614182.702511,15.6172570458345,1.6291264295578003,15606.7099609375,5,5,5,0.604100257719192,36.553897857666016,42.44571304321289,0.392,TRUE,4699688647.480873,0.48657416638920137,41.21777467749929,3.50654,89.3414824949313,0.717448631045999,-0.0967760958483943,-0.44003014989450406,-0.05478548310758313,-0.19083476960289314,6.912989773168511
SLV,2018,2814.266,1288.7749999999996,2,5,4,1,1,58.729,0.45794356325947855,0.26894567526665913,El Salvador,25166352435.5773,4046.16291720583,24.7270938497397,58.729,7271045762.97444,11419180095.5475,97,1375079161.90476,6232249481.71412,15259649379.152,5.81954179608314,2.30913946286621,32.7599983215332,27.0434896899944,7.49958097577779,52.7722014739782,72.023,3.53674673172561,0.663649690465912,4473121102.9001,18.3715366715538,2.272787094116211,167256.828125,5.5,6,5,0.420006534332068,41.13035583496094,42.41792678833008,0.373,TRUE,22866978022.77088,0.5232154600985854,74.26672540792939,6.96857,38.8552497850051,0.606628914889406,0.023838044856521634,0.09964993017650059,-0.004705491333976575,0.022828822791890246,8.305524283156728
SRB,2018,2831.836,1609.1739999999998,4,14,4,1,1,53.962,0.5682440649811641,0.30663586234513573,Serbia,45555064902.5834,6524.0796846826,35.1923667823381,53.962,23367522049.5749,26991252036.5639,100,2499410417.14964,11691773909.9996,24275018902.6372,4.8536807439103,5.22266888313776,71.7072448730469,14.267774773829,20.4864046664261,53.2665314122019,56.092,NA,1.54067953539602,10383849229.416,22.4992604945944,3.4318761825561523,522468.59375,5,5,5,0.427196691162462,NA,NA,0.334,TRUE,38466203229.78644,0.49486146767732875,110.54484104858116,11.266135,28.2576993848255,14.2759660572976,0.04544505509592156,0.17402081251457346,0.007570931928307267,0.05090857478226063,8.783255177750096
SVK,2018,2567.719,2003.1650000000002,4,4,1,1,1,59.727,0.7801340411470259,0.46595065875588415,Slovakia,97328432384.4156,17869.0149419565,37.1287832002824,59.727,92749993046.3519,90267816326.2422,100,2129724417.22226,28548926116.7519,56468715153.5168,8.2295401122893,3.91808561502442,87.7799987792969,15.6869209322697,15.7269155531126,45.8020130464426,53.726,3.01754582539472,0.289202597240663,23094293353.8328,24.2014212638106,3.821207046508789,678512.3125,6.5,7,6,0.348712479255358,16.14582061767578,16.62645721435547,0.229,TRUE,87147365687.49097,0.5277775349411743,188.04146423496618,12.86622,14.8401363930023,25.3221218595879,0.039817846082289776,0.05469096768504045,-0.0027921536936830194,0.038432764486174165,9.790823483072643
TCD,2018,4296.936,787.74,1,15,2,1,1,59.974,0.18332597925591632,0.10994792279894323,Chad,10195006881.7944,631.014596004206,NA,59.974,3377209189.85498,3590268764.81791,10.1,3645864784.845,3326982916.83787,3085477739.8515,NA,-1.00814832019365,7.48319721221924,48.2481371851463,2.04665537566992,101.186169914043,23.059,NA,20.9399413766231,2040367197.34885,20.8675303023216,NA,45007.50390625,1.5,1,2,0.650363213116843,36.6688117980957,43.48093795776367,0.424,TRUE,10058325441.53437,0.3348952075876731,68.34206230027145,2.185976,91.1268827805831,19.0441200969572,NA,NA,NA,NA,6.4473289938175915
THA,2018,37864.55,16329.118999999999,3,12,4,1,1,67.798,0.43125084016580145,0.2923794446156101,Thailand,450682801200.339,6314.19948412043,19.0196942606136,67.798,303007052812.901,261406586222.264,99.8,39139827816.1964,155895888849.236,255560749200.194,15.907700072246,3.90762624173355,33.310001373291,16.9415128347237,11.7833301811334,40.3013405116213,49.949,4.22547410116581,1.81670642609227,NA,25.2195901594439,2.7735207080841064,4383816.5,2,1,3,0.415473601772504,45.88046646118164,47.274845123291016,0.381,TRUE,450596465865.6264,0.44891656313986555,125.2352291971022,8.37215,51.465754411376,34.9375200898192,0.041361403772548044,NA,0.004034796307506916,0.03833210924764607,8.75055626255621
TON,2018,33.212,10.833,5,11,4,2,2,53.995,0.32617728531855955,0.1761194252077562,Tonga,484641423.615719,4590.84205874676,31.3195429521643,53.995,90015690.5572922,336320692.58813,99,72798360.0934419,71513255.4588325,258754113.084579,14.3751297985555,0.486303287818018,63.8664131164551,36.2065617407037,6.14636271923385,73.47015906402,23.131,NA,0.0399575891818241,107200335.494711,23.9263219399776,NA,NA,6,6,6,0.611090489886166,NA,NA,0.378,TRUE,403065728.6368534,0.47621872646209323,87.9694475896621,10.859407,51.7963145308764,-12.2017498615006,0.03837309092390129,-0.10672125323377912,-0.012734571534171124,0.0379656836863127,8.431818741293421
TUR,2018,28737.561,15559.945,3,16,4,1,1,53.212,0.5414497423772323,0.28811623691377286,Turkey,988958576886.064,12148.2931275476,33.543654431644804,53.212,255475697690.823,245413620699.631,100,62065339480.3204,276669690742.713,539430067981.067,15.4003705341735,1.62817585290497,33.6019554138184,23.1214938912891,8.17189463389264,45.5464015844488,75.143,3.12270042185464,0.52996663633101,NA,29.4582364195468,2.4790546894073486,9244392,2.5,3,2,0.36197961406226,25.194015502929688,30.444047927856445,0.401,TRUE,878165098204.1003,0.48158139592368826,50.648159599121456,8.4506645,32.0082539439308,29.3094103464925,0.02968666196152725,NA,0.007166867083941764,0.01615063209668577,9.404943955570571
UKR,2018,16360.867,10858.282999999998,4,4,4,1,1,56.312,0.6636740583491081,0.3737281357375497,Ukraine,98783535745.5861,2308.6669921875,33.4087191126581,56.312,48193156406.2779,63758958951.7675,100,12308794193.2574,21309665813.0111,50748402865.9396,-0.00194355969500627,4.09937975447431,74.8526763916016,15.4195267317566,16.3479433378029,46.557661136037,69.352,1.81962240086264,2.91046955095297,20627197004.2204,18.5883388544006,3.2810301780700684,6434595.5,4.5,5,4,0.358965981282174,45.54377365112305,47.393890380859375,0.27,TRUE,84366862872.2081,0.4469110071733906,113.33074334003854,11.13954,18.8617979826466,9.85899510771839,NA,NA,NA,NA,7.744425577293742
URY,2018,1635.723,981.1660000000002,2,5,1,1,1,63.679,0.5998362803482009,0.38196974496293085,Uruguay,59774159541.437,17608.9441264801,31.9133433340051,63.679,13467658097.3951,13315347123.7294,99.8,3436483622.6995,14660269302.2769,35939925590.4851,12.2079289915334,-0.0151010758383734,29.5200004577637,20.4930190712481,14.9558820150277,54.9160760110058,95.334,1.19423274285302,1.97299244228802,9666760123.07186,14.8533992820702,2.7537596225738525,316095.75,7,7,7,0.409316508653368,41.649810791015625,47.26803970336914,0.367,TRUE,54036678515.4615,0.5200104803268275,44.8069959102609,8.90673,28.1803801285038,19.905258161282,0.001646420505437618,-0.06600185868759567,-0.006807910920019644,-1.5102216165807647e-4,9.776162240946492
USA,2018,155761.05,104505.10200000001,2,9,1,1,1,62.591,0.6709321874756239,0.41994316546286775,United States of America,19651869117582.5,60127.2102762459,22.1694791125473,62.591,2443042666943.2,3089107720101,100,NA,NA,NA,6.84712804586711,2.42587721764475,89.8099975585938,18.7864697356003,15.2914866245804,51.6943259864247,82.256,13.5299938279588,0.595678810382377,4237418351354.14,21.5690729259474,3.74402379989624,68005632,6.5,6,7,0.29656887904953,8.127808570861816,8.126773834228516,0.388,FALSE,NA,NA,28.150759370235132,13.50162,6.28101453513767,18.6979353149389,0.029233555851430282,0.05857231344898395,6.87235820845622e-4,0.02396920189579177,11.004217768083663
VNM,2018,54249.737,22328.414000000008,3,12,3,1,1,77.482,0.41158566353971465,0.3189048038238417,Viet Nam,293358610036.841,3048.28327602145,NA,77.482,254914391799.685,248300287472.075,100,37814879023.5828,104329384264.406,124877818728.709,18.8058495319677,6.28095828201967,30.6719493865967,24.5830496141364,6.98161953689909,46.123352133928,35.919,1.6139127032886,3.26009968480725,100503051726.629,32.0195029024333,2.8162102699279785,1787120.125,2,1,3,0.454447196569311,11.427958488464355,14.16396427154541,0.357,TRUE,267022082016.6978,0.3914269983933004,171.5356775137994,8.287745,56.0556590367115,33.1772207582087,0.07199509096612644,0.07709565718215217,0.0036461942879730813,0.06091595144190709,8.022333850815286
ZMB,2018,5266.417,1445.5030000000002,1,15,3,1,1,58.481,0.27447560647020547,0.16051607941984086,Zambia,23747586257.2512,1321.25045711573,20.1107118421132,58.481,NA,NA,40.2,950063886.65264,8329749652.18631,13396052482.0007,23.561171285944,0.9537337347912,19.9344501495361,44.1450304054804,1.76725056665151,84.8848438316168,43.521,1.01571316093364,11.7483463033985,NA,38.5885582970003,2.6442980766296387,269441.59375,4,4,4,0.495858997969633,40.28445053100586,46.52398681640625,0.556,TRUE,22675866020.83965,0.4856943794208574,NA,7.02935,74.1794006562284,42.3934589282917,0.039552330245637535,NA,-0.002186353249435058,0.009492144067876573,7.186333883156558
AGO,2019,10213.36,3533.6379999999986,1,15,3,1,1,75.021,0.34598192955109763,0.25955910336852894,Angola,86262880684.9456,2664.43850995544,16.6849522138374,75.021,20879866285.4189,15808662004.1904,45.6,8252302588.75008,33047869594.7685,43977722668.3531,5.41429181866104,-4.01001733670611,20.8411178588867,45.1127665227853,2.70797798313284,91.6470396304726,66.177,95.2492483273439,28.8978590593907,28243033813.1972,17.7122552404386,1.4819843769073486,1300951,2.5,2,3,0.510747583596282,40.15944290161133,44.17840194702149,0.494,TRUE,85277894851.87169,0.4254904281269755,42.53107245931806,5.734512,65.065135446047,41.4642305257206,-0.03851943416346515,-0.11084413096379464,-0.01916966301399725,-0.21415185924186542,7.887748623953354
ALB,2019,1264.67,503.882,4,14,4,1,1,60.306,0.39842962986391706,0.2402769725857338,Albania,12964502337.0284,4542.26866282892,22.8784056708212,60.306,4173441190.84708,6168322547.82489,100,2397716054.72505,2830991899.5931,6236018363.55033,-1.35532137910737,2.49828904058442,50.7128944396973,17.7442916565786,14.2480986631067,47.0423741169161,61.229,0.602741338715028,1.63497378546365,2974849348.54743,25.2875354871838,2.964992046356201,222623.453125,5,5,5,0.409823560844277,29.72454071044922,32.42327880859375,0.375,TRUE,11464726317.86848,0.4005744267857423,79.76984746367373,10.072996,54.268240226484,11.7776470222154,0.02041584649375494,-0.04008271433947641,0.01688975116770841,0.024675920164071385,8.421181871693118
ARG,2019,12041.135,7396.741,2,5,4,1,1,60.289,0.6142893506301523,0.37034890660141256,Argentina,571450737224.442,12706.3978108968,22.036480926619,60.289,76008924331.3521,66568179534.9415,100,31356470760.2685,122524467949.996,327481460088.85,3.61152408403267,-2.69506723533574,NA,24.0972913239252,11.6325391913594,55.5931801951266,91.991,3.59772172153483,2.16668838721926,80271355307.756,14.2100303992191,3.09680438041687,3205166,6,6,6,0.372509294224493,21.555397033691406,24.252233505249023,0.378,TRUE,481362398799.1145,0.5318704777505208,24.950025361555397,11.124391,26.5071790087849,17.4291721090617,-0.020211493099559164,-0.22276761909621,0.011577987930494693,-0.02732050163033506,9.449860910237419
ARM,2019,1151.749,569.905,3,16,4,1,1,63.176,0.49481701308184334,0.31260559618458533,Armenia,12867495497.6469,4343.45839583019,21.7584805720085,63.176,5529246349.62736,7415430813.20257,100,1437116771.6719,3378567698.4871,6964109584.60917,-3.26551581098659,7.83608438672164,94.7464752197266,20.3005780187581,12.0453317121053,47.8107543362811,63.219,2.85017379117155,2.20100166948291,2539508275.43834,17.4085294108567,3.135994672775269,93130.921875,4,4,4,0.370009752490144,34.618099212646484,42.195037841796875,0.367,TRUE,11779794054.76817,0.4466507776761152,100.59981886294146,11.28273,60.8678690871343,3.99597800615583,0.07325046172600835,-0.15431736035078814,0.019096595728982813,0.07544215104638674,8.376426175164447
AUS,2019,12887.082,8852.649000000001,5,1,1,1,1,66.012,0.6869397587444545,0.4534626735423893,Australia,1492847874023.89,58924.733646242,26.1765021550141,66.012,329396291332.557,332907355617.757,100,28362648134.3151,335749165454.027,1029795029363.44,6.31455805547504,0.673067165560809,79.0500030517578,18.661163799115,15.9450637793133,52.9197584315896,86.124,32.4480251523319,5.74886126457436,NA,23.391288227558,3.549666166305542,5882240.5,7,7,7,0.302072055724846,12.653197288513184,13.78932285308838,0.327,TRUE,1393906842951.782,0.6042326673634598,44.36511304833162,12.65669,13.6275433099882,25.5230909779035,0.02148302891816556,NA,0.004509333747349409,0.0067081218123181685,10.984016207577604
AUT,2019,4358.896,3097.66,4,17,1,1,1,60.898,0.7106524220811875,0.43277311199900165,Austria,413365269561.549,46550.5623430785,43.9069061163649,60.898,239523379215.799,221655475180.59,100,4581194258.57109,107305708191.642,256586080898.946,13.737258727013,1.3035034338684,80.6699981689453,14.422845223827,18.9402993578561,50.0670998710729,58.515,2.2180900828378,0.110022913288221,104842991218.121,25.5090080970816,3.3810462951660156,2633034.5,7,7,7,0.298563410218797,9.26035976409912,9.312885284423828,0.276,TRUE,368472983349.1591,0.5698651107520211,111.56690906460412,12.25669,16.1302854167492,29.2370143174452,0.017397545795656555,-0.005873139741908062,-3.447794676940674e-4,0.012950809405610997,10.748294363042096
BHS,2019,211.325,136.754,2,5,1,2,2,72.711,0.6471264639772861,0.4705321232225245,Bahamas,12030228260.9362,30481.3536731138,18.8441096479771,72.711,4483312902.29145,4707644786.73143,100,65627766.5995976,1339165054.14237,9559823916.92938,17.1391020284373,-1.84663614669371,85.8606414794922,19.8496482544477,10.8243628610412,44.2462318904142,83.132,14.7790875758671,0.0121899442192584,3282595414.48313,26.251133203239,NA,70976.921875,7,7,7,0.454798210329948,23.760852813720703,29.07827377319336,0.461,TRUE,10964616737.671349,0.7751265792179602,76.39886367632093,12.641924,15.6707507133095,26.1412701095558,NA,NA,NA,NA,10.324870420661972
BIH,2019,802.856,445.8279999999999,4,14,4,1,1,49.262,0.5553025698257221,0.27355315194754726,Bosnia and Herzegovina,18679105433.9912,5583.29732033466,34.0521689246355,49.262,7595578772.11805,10601346589.6074,100,1047536365.34784,4049908930.68979,10343359652.3262,NA,4.16260485448264,62.900218963623,13.6840676806954,19.6456887437667,49.9919523868234,48.626,8.09164661465603,0.800756928062343,4947647621.8775,24.8437950565657,NA,126444.671875,4,4,4,0.349843396317384,28.76807403564453,30.30138397216797,0.387,TRUE,15440804948.36383,0.5221247759532159,97.41861260985065,10.17435,24.8975882267109,8.30311316687698,0.02846444971588724,0.06158008892216671,-0.0068176794758998405,0.04078300036302451,8.627534798474986
BLR,2019,4909.111,3535.566000000001,4,4,4,1,1,64.231,0.7202049413834809,0.4625948359000236,Belarus,59040672510.7894,6267.7483339582,28.5883692178918,64.231,37840483056.037,40401509719.4385,100,3824880218.40704,19681521910.9874,28737485128.2432,13.4914378557275,1.65136750420807,94.7399978637695,16.9734318649001,15.3719450417652,47.8095536382012,79.044,20.6985181763427,1.66960534709783,17456810730.4992,29.1497194430425,NA,569213.1875,1.5,1,2,0.332324389588024,37.30293655395508,42.53923416137695,0.246,TRUE,52243887257.637634,0.44985138797512103,132.52219097127858,12.14358,4.27165742132822,29.1935100792685,0.014360941052547815,0.06749754802679675,-0.0025189713530977542,0.016378807062256584,8.743172451737838
BOL,2019,5622.105,2563.012999999999,2,5,3,1,1,74.158,0.4558813825070857,0.3380725156396046,Bolivia Plurinational State of,38193230057.4451,3272.38170834596,NA,74.158,9425705638.91785,12803945137.2456,95.1,4221359675.28791,9057303790.44477,18307171007.1659,3.98193864755334,0.789012190603344,48.5800018310547,31.2971112127176,5.69637597867023,58.713758032825,69.773,32.0714901886577,4.09529358747088,8529779977.83157,19.875010901565,2.966043710708618,205550.796875,5,5,5,0.44125826057756,55.9840202331543,62.42428207397461,0.404,TRUE,31585834472.898582,0.43602528523240314,58.20311804665019,9.86412,66.3113440469624,13.4122287404883,0.021924940042527652,0.005831280998833677,0.03234133166463504,0.00785915766198464,8.093273349948442
BRA,2019,94129.066,52721.861,2,5,4,1,1,64.887,0.5601018180717952,0.36343326669224574,Brazil,1819683217790.43,8771.44051336065,34.7874528376371,64.887,249420584392.492,264571774325.941,99.8,85669251978.1942,331449143233.884,1146553482621.6,-4.84216592011754,0.562970837578547,50.2400016784668,21.0598118773538,9.27307434876159,43.5397483001089,86.824,13.7087051192779,3.21717303299592,290489324615.415,15.5167907998924,3.0913732051849365,12745324,6,6,6,0.364457385957134,34.01488494873047,38.89684295654297,0.476,TRUE,1563671877833.6782,0.5855794701798531,28.246254825746746,8.128814,32.215940541789,14.872371319442,0.01213386425368057,0.013498103379735227,0.005966567921761978,0.005613920792864491,9.079256326537049
BRB,2019,124.999,73.439,2,5,1,2,2,64.905,0.587516700133601,0.38132771422171374,Barbados,5361210776.86546,19064.9975884863,NA,64.905,NA,NA,100,129756570.635392,734825697.380371,4034005906.33369,NA,0.475051848593893,32.0218849182129,18.2400896135416,14.2956713458923,48.226277449213,31.158,28.6991817107129,0.230547661622418,NA,NA,2.8460724353790283,29307.2890625,7,7,7,0.371685189613374,23.868959426879883,NA,0.445,TRUE,4898588174.349453,0.7013624240654316,NA,9.8527,19.5788487850563,NA,0.006504652977916692,NA,-0.012265583176719552,0.004739270381813654,9.855609345802609
BRN,2019,221.711,135.68699999999998,3,12,1,1,1,64.793,0.611999404630352,0.396532774242144,Brunei Darussalam,13278735782.1319,29996.2405849189,NA,64.793,7614190475.97651,6413892075.99625,100,131395766.489075,8115610197.9906,5283342308.08573,30.7925534734339,2.72616486759021,69.2108535766602,21.9466657630794,5.28835727839523,37.4287523749208,77.942,91.0923897567417,20.8493177212138,5357584745.31134,38.6777535789145,2.798208236694336,189343.78125,2.5,2,3,0.405939857513533,28.476491928100582,32.80889892578125,0.394,TRUE,13530348272.565403,0.5123391789293021,105.64320867690726,9.18,8.98174096852254,54.4865593352139,0.03795880347554359,-0.044808523784226395,-0.02499634814480256,0.02689666838698379,10.30882733895582
BTN,2019,311.059,111.28600000000003,3,13,3,1,1,66.364,0.35776492562504225,0.23742711524180304,Bhutan,2651940022.03121,3467.3859894972,16.630738065983,66.364,879861981.799969,1120310396.66424,100,296216284.504654,880491291.147725,1380201089.84592,24.0769855214462,5.05479152577395,NA,24.1635330481261,5.92796512661737,43.0441182246478,41.612,NA,2.1900698281611,1246130841.82387,46.0853579383855,NA,58119.984375,4.5,5,4,0.512925112524555,22.83300018310547,26.59409523010254,0.399,TRUE,2556908665.498299,0.42337968468638776,75.42298701507622,5.1702623,72.0885453943363,32.8768478039762,0.05595631639084786,-0.07710568084600666,0.058341540500657985,0.049311852121595834,8.151156271907182
BWA,2019,814.555,509.2679999999999,1,15,4,1,1,63.48,0.6252100840336133,0.3968833613445377,Botswana,16211987795.536,6951.71989827806,28.800544988701,63.48,6348730297.77044,7204927801.94429,70.1,307255001.552089,5716100154.20607,9716345087.77907,12.6824225730234,1.57681405817833,42.94921875,33.2697635547277,3.84555352446718,59.0212359437936,70.172,0.293031074710632,0.656053805525875,4889921901.193,30.8204405592326,2.9388160705566406,175898.640625,5.5,5,6,0.431697431006528,26.192150115966797,29.64910888671875,0.574,TRUE,15739700243.537228,0.5133466985682115,83.60269123473405,10.34,31.5229536316119,24.1051240868736,NA,NA,NA,NA,8.846744375321975
CHE,2019,4705.783,3166.9569999999994,4,17,1,1,1,68.323,0.6729925710556562,0.4598087143223559,Switzerland,747109782866.389,87123.6604363226,16.8530605013535,68.323,480260186425.717,392083161861.067,100,4438433992.53967,193579690896.868,527208517285.057,13.3296427643313,0.423089768227314,86.6500015258789,15.0312374526728,18.582145616847,50.6327775355631,73.849,0.812850763704472,0.0091832516564973,191426546462.637,26.4377929043745,3.7026784420013423,2813310.25,7,7,7,0.256505964909505,7.984232902526856,8.191994667053223,0.306,TRUE,725226642174.4647,0.5997517036305887,116.76240470843778,13.85966,14.3282888603871,36.240968223085,0.011355109284334475,0.03917681222883118,-0.0036815773003873176,0.004221972599891544,11.375083772751772
CIV,2019,9142.071,3013.688,1,15,3,1,1,64.684,0.3296504697896133,0.21323110987871347,Cote d'Ivoire,59010785540.9857,2093.09994335779,13.6271086543806,64.684,15436757537.2299,13398679135.0668,68.6,10282233759.5221,14116806923.5328,30694733303.6363,15.9014302830286,3.96244737490909,9.19784164428711,42.2978547625051,2.48842186373225,81.1143931066958,51.239,16.7946232292025,2.95827158248838,13865545423.5794,21.9899384954404,1.6955418586730957,246921,4,4,4,0.481457964104356,38.59389114379883,38.37068557739258,0.442,TRUE,55093773986.6912,0.4108870253336185,48.864688730959465,4.162753,73.9955694785739,22.6503471564758,0.11234644934047822,0.15576631361081184,-0.0219725211396975,0.05918508251940224,7.646401472551903
CRI,2019,2260.413,1185.4100000000003,2,5,4,1,1,64.263,0.5244218644999831,0.33700922278362416,Costa Rica,64382494195.8,12877.650101079,29.4571247516698,64.263,21667497333.9419,19957966917.1229,99.7,3000538091.60369,12092109224.0095,44351858818.1344,16.1629512315277,1.56255641347028,38.3899993896484,21.1293168479945,10.105472418687,45.422348705756,80.076,0.0187875593840616,0.759689840900586,10363417809.7278,16.0640851994464,2.6947717666625977,218053.984375,7,7,7,0.384481704458324,21.15376663208008,24.95488166809082,0.466,TRUE,59444506133.74759,0.600599982927418,64.65338873712078,8.763615,27.7337370810966,18.9541983004458,0.023887525840109447,-0.10529433911004205,0.03246827941186048,0.01550474199151175,9.463248537444727
CYP,2019,416.478,259.33799999999997,3,16,1,2,1,66.113,0.6226931554607925,0.4116811258697938,Cyprus,25246562673.7657,28625.779296875,38.5058596579424,66.113,19337257435.4946,19260742367.5301,100,417656832.356539,3200395280.8438,18567089898.1485,7.01860023442663,4.44895683073261,73.3407135009766,15.9283857612452,13.3825533556934,41.4645489568307,66.805,26.3058906698995,0.00361325176711909,4900271243.57339,19.4941688880243,2.9043920040130615,196604.328125,7,7,7,0.357125771402117,25.49501037597656,27.359928131103516,0.301,TRUE,22185142011.34884,0.7215925370099121,152.8841779444803,12.361526,13.6531081887022,20.5057302609554,0.05709455119552587,0.09034652806721866,0.011148997933761784,0.04352832949181895,10.262062964830942
CZE,2019,5303.096,3927.1510000000007,4,4,1,1,1,60.118,0.7405393000617,0.44519741641109284,Czechia,217279912678.49,20360.0599218778,32.0399044366584,60.118,176962730423.294,162664316520.148,100,4664504619.13715,71469661954.3676,119979234595.254,9.9146910999396,3.158748019322,90.6699981689453,15.9113632326295,19.9485877378936,55.9088220310965,73.921,1.72411289625088,0.399790319341053,58187255490.6245,26.171850655873,3.674304246902466,2104492.75,7,7,7,0.261819828255886,16.88141441345215,16.77410316467285,0.244,TRUE,196113401168.75873,0.5076560137722729,156.30853434941758,12.86931,16.8009672164353,32.2669429392978,0.03503674729372008,0.05537299906717763,-0.004232687598364926,0.031098858651699146,9.921330413777898
